toronto/Appendix-L-Traffic-Impact-Assessment-FINAL-May2-2014-web.txt,BROWNS LINE AT LAKE SHORE BLVD (PX 242),x,2010-Jul-13,16:00-18:00,426,0,636,0,1749,0,0,0,0,0,783,0,65,7,0,25,0,0,0,0,,
toronto/Appendix-L-Traffic-Impact-Assessment-FINAL-May2-2014-web.txt,BROWNS LINE AT LAKE SHORE BLVD (PX 242),x,2010-Jul-13,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,1457,0,2379,0,3597,0,0,0,0,0,4965,0,159,30,0,96,0,0,0,0,,
toronto/Appendix-L-Traffic-Impact-Assessment-FINAL-May2-2014-web.txt,LAKE SHORE BLVD AT THIRTY-SEVENTH ST (PX 241),x,2009-May-07,07:30-08:30,78,4,59,138,506,9,40,2,81,3,1070,59,20,39,16,47,0,12,0,1,,
toronto/Appendix-L-Traffic-Impact-Assessment-FINAL-May2-2014-web.txt,LAKE SHORE BLVD AT THIRTY-SEVENTH ST (PX 241),x,2009-May-07,17:00-18:00,70,1,67,73,898,22,32,14,39,25,1050,87,60,46,17,75,8,7,6,19,,
toronto/Appendix-L-Traffic-Impact-Assessment-FINAL-May2-2014-web.txt,LAKE SHORE BLVD AT THIRTY-SEVENTH ST (PX 241),x,2009-May-07,OFF HR,75,5,62,70,432,29,29,8,33,37,458,96,29,38,21,43,2,8,1,0,,
toronto/Appendix-L-Traffic-Impact-Assessment-FINAL-May2-2014-web.txt,LAKE SHORE BLVD AT THIRTY-SEVENTH ST (PX 241),x,2009-May-07,07:30-09:30,153,15,128,219,994,14,54,15,119,25,1963,134,45,80,50,85,0,12,0,2,,
toronto/Appendix-L-Traffic-Impact-Assessment-FINAL-May2-2014-web.txt,LAKE SHORE BLVD AT THIRTY-SEVENTH ST (PX 241),x,2009-May-07,16:00-18:00,156,3,120,117,1727,45,65,21,72,68,1957,160,96,97,41,130,18,17,9,25,,
toronto/Appendix-L-Traffic-Impact-Assessment-FINAL-May2-2014-web.txt,LAKE SHORE BLVD AT THIRTY-SEVENTH ST (PX 241),x,2009-May-07,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,607,37,492,615,4446,174,232,68,324,242,5753,674,256,327,175,385,27,61,13,28,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,CHESSWOOD DR AT SHEPPARD AVE,x,2005-Mar-08,07:45-08:45,142,0,333,114,832,0,0,0,0,0,1311,287,62,7,0,45,0,0,0,0,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,CHESSWOOD DR AT SHEPPARD AVE,x,2005-Mar-08,16:15-17:15,342,0,298,163,1602,0,0,0,0,0,969,146,73,3,0,102,1,0,0,0,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,CHESSWOOD DR AT SHEPPARD AVE,x,2005-Mar-08,OFF HR,196,0,218,131,600,0,0,0,0,0,628,195,36,3,0,33,0,0,0,0,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,CHESSWOOD DR AT SHEPPARD AVE,x,2005-Mar-08,07:30-09:30,275,0,634,242,1650,0,0,0,0,0,2388,590,112,16,0,80,0,0,0,0,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,CHESSWOOD DR AT SHEPPARD AVE,x,2005-Mar-08,16:00-18:00,668,0,574,307,3178,0,0,0,0,0,1815,278,134,9,0,175,1,0,0,0,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,CHESSWOOD DR AT SHEPPARD AVE,x,2005-Mar-08,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,1726,0,2078,1072,7226,0,0,0,0,0,6718,1649,391,37,0,385,1,1,0,0,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,SHEPPARD AVE AT TUSCAN GT,x,2006-Jun-07,07:45-08:45,11,4,344,60,835,21,12,2,0,4,1389,42,23,0,1,19,0,0,0,0,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,SHEPPARD AVE AT TUSCAN GT,x,2006-Jun-07,16:30-17:30,53,6,422,87,1313,24,50,5,14,7,1074,23,24,0,0,43,0,0,0,0,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,SHEPPARD AVE AT TUSCAN GT,x,2006-Jun-07,OFF HR,26,3,190,69,621,19,19,2,5,8,664,34,6,1,2,3,0,0,0,0,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,SHEPPARD AVE AT TUSCAN GT,x,2006-Jun-07,07:30-09:30,27,9,647,135,1565,42,22,2,3,10,2472,100,50,2,4,27,0,0,0,0,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,SHEPPARD AVE AT TUSCAN GT,x,2006-Jun-07,16:00-18:00,95,17,720,183,2592,42,79,12,28,25,2132,46,31,0,2,65,0,0,0,0,,
toronto/B_Final_Construction_Traffic_Impact_Assessment_Report.txt,SHEPPARD AVE AT TUSCAN GT,x,2006-Jun-07,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,223,40,2127,592,6641,158,177,23,53,65,7260,281,105,7,12,104,0,0,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,BLOOR ST AT ROYAL YORK RD (PX 338),x,2012-May-31,08:15-09:15,143,472,142,87,953,201,99,551,164,87,789,127,211,92,135,103,18,23,10,9,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,BLOOR ST AT ROYAL YORK RD (PX 338),x,2012-May-31,17:00-18:00,102,530,105,121,1020,231,87,562,107,125,923,165,305,75,109,149,17,18,23,22,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,BLOOR ST AT ROYAL YORK RD (PX 338),x,2012-May-31,OFF HR,96,295,92,115,679,163,101,372,101,112,581,119,260,106,156,125,8,8,7,10,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,BLOOR ST AT ROYAL YORK RD (PX 338),x,2012-May-31,07:30-09:30,259,832,265,186,1674,368,238,1052,249,149,1557,224,402,198,204,210,25,38,22,17,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,BLOOR ST AT ROYAL YORK RD (PX 338),x,2012-May-31,16:00-18:00,182,951,193,258,1952,435,192,1081,229,227,1682,306,592,204,264,328,30,31,41,38,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,BLOOR ST AT ROYAL YORK RD (PX 338),x,2012-May-31,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,822,2965,822,899,6338,1456,833,3623,880,822,5558,1007,,824,,,,99,,,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT RATHBURN RD (PX 707),x,2008-Jul-21,08:30-09:30,100,1091,0,0,0,0,0,649,137,197,0,194,22,0,28,25,0,0,0,1,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT RATHBURN RD (PX 707),x,2008-Jul-21,16:15-17:15,150,735,0,0,0,0,0,932,97,133,0,150,44,0,41,47,0,0,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT RATHBURN RD (PX 707),x,2008-Jul-21,OFF HR,107,554,0,0,0,0,0,564,94,100,0,151,19,0,18,32,0,0,2,1,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT RATHBURN RD (PX 707),x,2008-Jul-21,07:30-09:30,215,2348,0,0,0,0,0,1131,222,333,0,360,40,0,41,73,0,0,1,1,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT RATHBURN RD (PX 707),x,2008-Jul-21,16:00-18:00,303,1479,0,0,0,0,0,1866,167,216,0,287,80,0,71,80,0,0,3,6,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT RATHBURN RD (PX 707),x,2008-Jul-21,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,944,6041,0,0,0,0,0,5252,763,946,0,1248,196,0,185,282,0,0,11,12,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT THE KINGSWAY (PX 708),x,2009-Aug-17,07:30-08:30,16,362,80,37,215,42,74,1108,81,61,219,78,10,11,34,41,6,4,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT THE KINGSWAY (PX 708),x,2009-Aug-17,16:30-17:30,31,392,43,90,179,42,75,489,48,40,248,44,37,25,34,37,7,6,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT THE KINGSWAY (PX 708),x,2009-Aug-17,OFF HR,26,304,29,43,167,30,30,387,30,23,169,26,26,20,18,14,12,9,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT THE KINGSWAY (PX 708),x,2009-Aug-17,07:30-09:30,29,744,141,84,432,77,118,1761,115,103,471,129,39,28,62,64,10,11,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT THE KINGSWAY (PX 708),x,2009-Aug-17,16:00-18:00,56,801,72,170,355,69,140,943,99,68,489,90,80,52,69,66,33,23,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,ISLINGTON AVE AT THE KINGSWAY (PX 708),x,2009-Aug-17,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,189,2759,330,426,1456,265,376,4247,333,261,1632,323,223,158,201,184,92,68,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EGLINTON AVE AT ROYAL YORK RD (PX 781),x,2010-Aug-10,07:30-08:30,109,484,40,38,1147,108,89,519,119,101,1173,106,38,36,17,28,6,9,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EGLINTON AVE AT ROYAL YORK RD (PX 781),x,2010-Aug-10,16:30-17:30,94,416,60,65,1281,66,94,480,98,132,1230,112,27,56,17,24,7,10,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EGLINTON AVE AT ROYAL YORK RD (PX 781),x,2010-Aug-10,OFF HR,137,422,32,64,648,73,105,392,123,113,925,152,25,19,7,7,8,11,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EGLINTON AVE AT ROYAL YORK RD (PX 781),x,2010-Aug-10,07:30-09:30,165,930,80,85,2228,186,180,955,227,192,2343,226,68,73,38,42,11,14,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EGLINTON AVE AT ROYAL YORK RD (PX 781),x,2010-Aug-10,16:00-18:00,213,816,100,138,2440,131,148,918,167,228,2327,205,66,85,31,45,16,19,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EGLINTON AVE AT ROYAL YORK RD (PX 781),x,2010-Aug-10,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,923,3431,309,476,7260,609,747,3436,885,868,8370,1037,234,233,96,114,58,76,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EDENBRIDGE DR AT ROYAL YORK RD (PX 1765),x,2012-Feb-23,08:00-09:00,49,612,10,14,100,82,36,580,23,16,97,54,4,2,5,3,0,0,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EDENBRIDGE DR AT ROYAL YORK RD (PX 1765),x,2012-Feb-23,17:00-18:00,36,747,11,12,77,83,67,650,16,22,132,52,4,5,4,0,0,0,1,1,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EDENBRIDGE DR AT ROYAL YORK RD (PX 1765),x,2012-Feb-23,OFF HR,23,403,16,16,38,49,40,365,10,12,40,35,3,5,3,1,1,1,2,1,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EDENBRIDGE DR AT ROYAL YORK RD (PX 1765),x,2012-Feb-23,07:30-09:30,72,1133,22,23,161,140,79,1080,38,31,154,86,6,5,7,4,1,0,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EDENBRIDGE DR AT ROYAL YORK RD (PX 1765),x,2012-Feb-23,16:00-18:00,76,1373,29,33,140,162,126,1284,29,36,226,103,7,12,6,2,2,0,2,2,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,EDENBRIDGE DR AT ROYAL YORK RD (PX 1765),x,2012-Feb-23,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,236,4114,117,120,453,496,364,3823,108,113,539,328,23,35,25,10,6,4,8,4,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,HUMBERTOWN PLAZA AT ROYAL YORK & 45M N OF STRATH HUMBER (PX 1370),x,2012-Aug-15,07:45-08:45,22,782,0,0,0,0,0,630,51,90,0,23,2,0,29,2,0,0,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,HUMBERTOWN PLAZA AT ROYAL YORK & 45M N OF STRATH HUMBER (PX 1370),x,2012-Aug-15,16:45-17:45,52,854,0,0,0,0,0,810,64,152,0,68,3,0,69,1,0,0,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,HUMBERTOWN PLAZA AT ROYAL YORK & 45M N OF STRATH HUMBER (PX 1370),x,2012-Aug-15,OFF HR,39,487,0,0,0,0,0,496,82,94,0,47,3,0,32,3,0,0,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,HUMBERTOWN PLAZA AT ROYAL YORK & 45M N OF STRATH HUMBER (PX 1370),x,2012-Aug-15,07:30-09:30,47,1508,0,0,0,0,0,1154,97,178,0,44,8,0,65,3,0,0,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,HUMBERTOWN PLAZA AT ROYAL YORK & 45M N OF STRATH HUMBER (PX 1370),x,2012-Aug-15,16:00-18:00,95,1599,0,0,0,0,0,1614,136,271,0,137,8,0,135,5,0,0,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,HUMBERTOWN PLAZA AT ROYAL YORK & 45M N OF STRATH HUMBER (PX 1370),x,2012-Aug-15,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,297,5057,0,0,0,0,0,4750,559,822,0,369,26,0,328,18,0,0,0,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,LAMBETH RD AT ROYAL YORK CT AND ROYAL YORK RD,x,2013-May-27,07:45-08:45,0,1145,14,69,0,26,15,877,0,0,0,0,0,6,0,10,8,0,14,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,LAMBETH RD AT ROYAL YORK CT AND ROYAL YORK RD,x,2013-May-27,17:00-18:00,0,1079,44,34,0,16,44,1053,0,0,0,0,1,13,0,17,26,2,24,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,LAMBETH RD AT ROYAL YORK CT AND ROYAL YORK RD,x,2013-May-27,OFF HR,0,681,17,31,0,19,25,656,0,0,0,0,8,16,1,15,16,1,11,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,LAMBETH RD AT ROYAL YORK CT AND ROYAL YORK RD,x,2013-May-27,07:30-09:30,0,2107,27,112,0,42,28,1588,0,0,0,0,4,14,1,14,18,0,21,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,LAMBETH RD AT ROYAL YORK CT AND ROYAL YORK RD,x,2013-May-27,16:00-18:00,0,2093,72,58,0,31,86,2081,0,0,0,0,2,31,1,31,52,2,45,0,,
toronto/Humbertown_Phase1_Appendices_2014-07-16.pdf_reducedsize.txt,LAMBETH RD AT ROYAL YORK CT AND ROYAL YORK RD,x,2013-May-27,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,0,6924,164,294,0,146,214,6295,0,0,0,0,36,107,5,105,132,5,108,0,,
toronto/MESPA_July2013_C.txt,PICKERING TOWN LINE AT STEELES AVE & TAUNTON RD,x,2006-Jun-15,07:30-08:30,163,29,233,689,1117,4,0,144,38,10,250,31,0,1,0,0,0,0,0,0,,
toronto/MESPA_July2013_C.txt,PICKERING TOWN LINE AT STEELES AVE & TAUNTON RD,x,2006-Jun-15,16:45-17:45,33,160,495,130,369,2,3,24,4,28,1310,172,0,0,0,0,0,0,0,0,,
toronto/MESPA_July2013_C.txt,PICKERING TOWN LINE AT STEELES AVE & TAUNTON RD,x,2006-Jun-15,OFF HR,29,29,83,59,271,1,1,14,6,8,305,21,0,0,1,0,0,0,0,0,,
toronto/MESPA_July2013_C.txt,PICKERING TOWN LINE AT STEELES AVE & TAUNTON RD,x,2006-Jun-15,07:30-09:30,229,66,369,1057,1893,6,0,204,57,20,494,60,0,1,0,0,0,0,0,0,,
toronto/MESPA_July2013_C.txt,PICKERING TOWN LINE AT STEELES AVE & TAUNTON RD,x,2006-Jun-15,16:00-18:00,61,273,905,263,692,5,5,49,10,40,2460,315,0,1,1,0,0,0,0,0,,
toronto/MESPA_July2013_C.txt,PICKERING TOWN LINE AT STEELES AVE & TAUNTON RD,x,2006-Jun-15,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,403,454,1608,1558,3672,17,9,309,92,94,4172,459,0,2,3,0,0,0,0,0,,
toronto/Noise-and-Vibration-report-HGC-On-The-Park.txt,EGLINTON AVE AT LESLIE ST (PX 453),x,2014-May-03,08:30-09:30,700,0,260,312,879,0,0,0,0,0,733,522,14,13,0,14,23,3,0,0,,
toronto/Noise-and-Vibration-report-HGC-On-The-Park.txt,EGLINTON AVE AT LESLIE ST (PX 453),x,2014-May-03,16:00-17:00,862,0,504,389,1071,0,0,0,0,0,1276,962,8,6,0,6,0,0,0,0,,
toronto/Noise-and-Vibration-report-HGC-On-The-Park.txt,EGLINTON AVE AT LESLIE ST (PX 453),x,2014-May-03,OFF HR,866,0,453,349,1177,0,0,0,0,0,1226,831,11,8,0,8,5,1,0,0,,
toronto/Noise-and-Vibration-report-HGC-On-The-Park.txt,EGLINTON AVE AT LESLIE ST (PX 453),x,2014-May-03,07:30-09:30,1244,0,484,538,1450,0,0,0,0,0,1195,826,22,14,0,15,23,3,0,4,,
toronto/Noise-and-Vibration-report-HGC-On-The-Park.txt,EGLINTON AVE AT LESLIE ST (PX 453),x,2014-May-03,16:00-18:00,1679,0,1000,721,2130,0,0,0,0,0,2451,1753,13,11,0,12,0,1,0,0,,
toronto/Noise-and-Vibration-report-HGC-On-The-Park.txt,EGLINTON AVE AT LESLIE ST (PX 453),x,2014-May-03,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,6382,0,3293,2652,8288,0,0,0,0,0,8548,5906,77,57,0,60,41,8,0,4,,
toronto/NoiseAndVibrationStudy_316Bloor.txt,BLOOR ST AT SPADINA AVE & SPADINA RD (PX 281),x,2013-Aug-15,08:15-09:15,37,565,119,28,257,71,89,240,45,89,868,54,316,323,195,399,16,127,50,41,,
toronto/NoiseAndVibrationStudy_316Bloor.txt,BLOOR ST AT SPADINA AVE & SPADINA RD (PX 281),x,2013-Aug-15,17:00-18:00,42,309,30,96,536,100,89,553,84,59,384,39,762,535,583,592,47,78,29,177,,
toronto/NoiseAndVibrationStudy_316Bloor.txt,BLOOR ST AT SPADINA AVE & SPADINA RD (PX 281),x,2013-Aug-15,OFF HR,49,328,72,64,305,93,109,305,58,65,394,49,543,297,359,376,18,78,24,62,,
toronto/NoiseAndVibrationStudy_316Bloor.txt,BLOOR ST AT SPADINA AVE & SPADINA RD (PX 281),x,2013-Aug-15,07:30-09:30,67,1032,199,78,532,147,168,435,94,152,1546,104,541,503,310,631,27,185,85,76,,
toronto/NoiseAndVibrationStudy_316Bloor.txt,BLOOR ST AT SPADINA AVE & SPADINA RD (PX 281),x,2013-Aug-15,16:00-18:00,87,604,82,173,1019,181,198,1048,166,113,752,86,,,,,,,,,,
toronto/NoiseAndVibrationStudy_316Bloor.txt,BLOOR ST AT SPADINA AVE & SPADINA RD (PX 281),x,2013-Aug-15,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,350,2947,563,503,2769,698,802,2703,491,523,3872,387,,,,,,,,,,
toronto/Traffic Report_3100 Keele.txt,KEELE ST AT SHEPPARD AVE (PX 600),x,2010-Dec-15,08:15-09:15,51,989,138,52,421,218,347,1053,207,176,795,124,50,32,50,53,1,0,1,1,,
toronto/Traffic Report_3100 Keele.txt,KEELE ST AT SHEPPARD AVE (PX 600),x,2010-Dec-15,17:00-18:00,43,1055,73,82,1255,412,180,1282,394,262,700,72,26,67,64,17,0,0,0,0,,
toronto/Traffic Report_3100 Keele.txt,KEELE ST AT SHEPPARD AVE (PX 600),x,2010-Dec-15,OFF HR,52,918,107,68,394,251,230,880,224,172,380,92,54,32,47,22,0,0,0,1,,
toronto/Traffic Report_3100 Keele.txt,KEELE ST AT SHEPPARD AVE (PX 600),x,2010-Dec-15,07:30-09:30,94,1869,240,78,812,378,625,1915,403,391,1464,212,75,56,79,60,1,0,1,1,,
toronto/Traffic Report_3100 Keele.txt,KEELE ST AT SHEPPARD AVE (PX 600),x,2010-Dec-15,16:00-18:00,100,2010,174,146,2236,785,372,2362,704,470,1257,179,73,143,127,56,0,0,0,1,,
toronto/Traffic Report_3100 Keele.txt,KEELE ST AT SHEPPARD AVE (PX 600),x,2010-Dec-15,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,402,7548,843,496,4624,2165,1914,7795,2004,1550,4243,757,363,325,393,203,1,0,2,4,,
toronto/Traffic Report_3100 Keele.txt,DIANA DR AT KEELE ST (PX 1548),x,2011-Oct-19,08:00-09:00,13,1511,0,0,0,0,0,1440,10,28,0,21,6,0,5,33,0,0,0,0,,
toronto/Traffic Report_3100 Keele.txt,DIANA DR AT KEELE ST (PX 1548),x,2011-Oct-19,16:15-17:15,45,1263,0,0,0,0,0,1264,20,9,0,21,31,0,33,42,16,0,0,0,,
toronto/Traffic Report_3100 Keele.txt,DIANA DR AT KEELE ST (PX 1548),x,2011-Oct-19,OFF HR,18,1230,0,0,0,0,0,1062,16,13,0,13,19,0,3,28,5,0,0,0,,
toronto/Traffic Report_3100 Keele.txt,DIANA DR AT KEELE ST (PX 1548),x,2011-Oct-19,07:30-09:30,27,2746,0,0,0,0,0,2666,18,52,0,33,23,0,7,49,1,0,0,0,,
toronto/Traffic Report_3100 Keele.txt,DIANA DR AT KEELE ST (PX 1548),x,2011-Oct-19,16:00-18:00,86,2456,0,0,0,0,0,2433,33,18,0,35,77,0,42,57,19,0,0,0,,
toronto/Traffic Report_3100 Keele.txt,DIANA DR AT KEELE ST (PX 1548),x,2011-Oct-19,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,184,10120,0,0,0,0,0,9347,116,121,0,121,176,0,59,217,41,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT SPADINA AVE,x,2008-Aug-06,08:30-09:30,18,1136,122,104,10,311,124,2174,46,49,22,30,288,110,5,236,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT SPADINA AVE,x,2008-Aug-06,17:00-18:00,20,1965,98,80,36,756,220,1179,49,31,12,25,424,163,0,271,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT SPADINA AVE,x,2008-Aug-06,OFF HR,15,1488,70,69,11,282,140,1436,33,27,9,21,183,65,7,126,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT SPADINA AVE,x,2008-Aug-06,07:30-09:30,38,2307,190,170,24,746,230,3931,103,113,43,56,708,185,7,457,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT SPADINA AVE,x,2008-Aug-06,16:00-18:00,33,3707,180,168,73,1638,390,2315,85,73,30,52,788,243,5,483,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT SPADINA AVE,x,2008-Aug-06,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,130,11962,648,614,140,3512,1180,11988,320,293,109,191,,687,38,,,0,0,,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT REES ST,x,2009-Apr-23,08:15-09:15,0,0,0,0,160,27,251,0,464,277,128,0,0,93,19,40,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT REES ST,x,2009-Apr-23,17:00-18:00,0,0,0,0,199,29,112,2,310,545,125,0,0,105,69,128,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT REES ST,x,2009-Apr-23,OFF HR,0,0,0,0,117,31,68,0,133,200,130,0,0,38,24,30,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT REES ST,x,2009-Apr-23,07:30-09:30,0,0,0,0,276,54,462,0,746,520,266,0,0,142,40,60,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT REES ST,x,2009-Apr-23,16:00-18:00,0,0,0,0,362,78,172,2,505,897,271,0,0,176,107,181,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT REES ST,x,2009-Apr-23,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,0,0,0,0,1103,257,907,2,1782,2218,1054,0,0,468,244,362,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT LOWER SIMCOE ST,x,2009-Apr-23,08:30-09:30,0,0,0,0,70,21,111,0,145,51,261,0,0,18,51,46,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT LOWER SIMCOE ST,x,2009-Apr-23,17:00-18:00,0,0,0,0,96,35,87,0,122,89,164,0,0,43,146,72,0,2,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT LOWER SIMCOE ST,x,2009-Apr-23,OFF HR,0,0,0,0,66,24,82,0,56,42,139,0,0,15,59,29,0,0,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT LOWER SIMCOE ST,x,2009-Apr-23,07:30-09:30,0,0,0,0,123,39,216,0,226,114,484,0,0,37,98,75,0,1,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT LOWER SIMCOE ST,x,2009-Apr-23,16:00-18:00,0,0,0,0,178,52,141,0,201,167,257,0,0,78,244,130,0,2,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT LOWER SIMCOE ST,x,2009-Apr-23,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,0,0,0,0,564,188,681,0,646,446,1294,0,0,174,579,322,0,3,0,0,,
toronto/York-Bay-Yonge Interchange ESR - App E.txt,BREMNER BLVD AT YORK ST,x,2009-Apr-22,07:30-08:30,40,610,13,6,8,10,5,1092,36,64,14,231,74,26,77,234,0,0,0,0,,
